Review,Score
일단 마동석이 존나 쎈게 맘에 든다. 고구마가 없을 것 같거든.,3.5
싸움은 체급이다,4
"마형사에 녹아든 마동석!!
다른 연기자들도 연기가 좋았다",4.5
너무 그냥 재밌음 2번봄 ㅠ,5
"범죄 액션영화의 리얼리티를 살린 배우 마동석에게 박수를!
실화 기반의 영화라는 점 또한 영화에 집중하는데 도움이 됬다.
역시 형사는 이런 케릭터가 좋다고 생각:)",4
"두 주연의 캐릭터를 잘 살린듯..
악역에선 웃음없는 긴장감을..
선한역에선 약간의 따뜻함과 웃음을..",3.5
원펀맨 마동석,3
본격 마블리 슈퍼히어로되는 영화 뻔한스토리지만 마블리라서 3점..! 칼로싸우는거 너무 자닌해..ㅠㅠ,3
"마동석보다 윤계상이 더 빛났던 영화.
그저 쌈박질이다. 배우들의 감정선도 악역의 설정도 매우 아쉬웠다.",2.5
"너무나 쎈 캐릭터 마동석
조금 뻔한 위기 없는 영화",3
"클리셰 범벅에, 조금의 모험도 하지 않는 안전한 흥행규칙을 따른다. 그래도 구멍은 없고 마동석은 빛났다.",3.5
윤계상 졸 멋,4
"선한 캐릭터가 강하게 나와서 좋았다
단순하고 직선적이었던 영화
그러나 잔인함에 못본 장면들, 스트레스를 더 받은 장면들이 있긴했다.",3
마동석! 우당탕쿵쾅 퍽퍽! 한국 범죄영화의 장점만 잘 나타낸것 같다. 영화러닝타임의 대부분 긴장감을 유지했다.,4
스토리라인이 엉성해진 베테랑 느낌,2.5
"전형적인 한국영화인데 신기하게 감성팔이는 없다
허점이 많은데 재미는 있다
상당히 평면적인 캐릭터였는데도 매력있는 악역
그런데 솔직히 형사들한테 정이 가진 않는다
마동석한테 갔으면 갔지",3
"마동석이 워낙 헐크 같은 이미지라, 질것 같지 않아 긴장감이 없다. 캐릭터를 제외한 모든것이 뻔한 느낌이다. 99%는 캐릭터가 영화를 이끌고 간다고 봐도 무방히다.",3.5
"부족한 감정연기는 화끈한 액션으로 커버
어색한 사투리는 강렬한 캐릭터로 커버
투고 조연들의 빛나는 활약 안정적인 서포트",2.5
투박함과 섬세함이 동시에 묻어나온다.,4
마블리??,4
부실한 서사를 메꾸는 찐한 쾌감,3.5
"최근들어 본 영화중에 젤 재밌게 본 영화 ,,
윤계상씨 왤케 무서운 이미지로 나오는거야
영화보는내내 하이킥 농담입니다~ 떠올라서
영화에 집중 잘 못함 마블리오빠는 말이 필요없다요",5
싱거워,3.5
아트박스 사장님의 청년시절,3.5
아 진짜 겁나 무섭네;; 극장에서 혼자봤으면 울뻔 ㅠㅜ,3.5
마블'영화에 마블리가 나오는 것처럼,3
"장쳰 : 얼굴이 좋구나 ?! 
이수 : ??",4
"윤계상은 기대 이상,
마동석은 기대 충족!",3.5
좋은 점이 있는 나쁜 영화.,2.5
진정한 무력 앞에 잡기술은 통하지 않는다.,5
"마동석을 위한 영화 
윤계상보다 걸출한 조연이 너무 많이 등장.
장첸을 윤계상이 했어야 하는가에 대한 아쉬움
장첸이라는 캐릭터에 대한 설명이 부족하고 아쉬움.
어색한 윤계상의 조선족 사투리.
하드보일드로 가는것도 아니고 코메디 장르도 아니고
한쪽 노선을 제대로 탔으면 더 좋았을탠데..",3
끝까지 간다'에 견주기엔 잔가지가 무성,3
일 없니?,4
"도덕관념을 내려놓고, 일단 재밌다.",4
"마동석 캐리 영화, 재밌긴 하다.",4
마동석의 연기 뒤에 가려진 가리봉동 조선족 주민들의 현실,4
"""재밌게본 베테랑과 비슷해요"" 왓챠의말 그대로 ㅋㅋㅋ",3.5
생각보다 재밋음,4
장첸이라는 캐릭터가 아깝다,3
마동석영화,4
각종 범람하는 클리셰속에서 빛이 나는 윤계상,2.5
"""와, 깡패다""",3.5
아니 본 사람들이 다들 너 아이 하니~ 하면서 재밌다고 따라하길래 오락영환줄 알았잖아요ㅠㅠㅠ,2.5
"등장만으로 기분 좋은 사람
어떤 상황에서도 걱정되지 않는 캐릭터
앞으로는 ‘영화 마동석’이 보고 싶을 때가 있겠다.",3
"다양한 조직들이 얽힌 복잡한 갈등 관계를 꽤나 깔끔하게 잘 풀어냈다고 생각한다. 경찰, 흑룡파, 이수파, 독사파, 또 한국조폭(이름생각안남ㅠ)의 갈등이 복잡하지 않게 잘 전개되었다. 마동석이 너무 비현실적인 피지컬을 가지고 있는게 아닌가 생가했었는데 영화를 보고 나니 마동섯을 위한 배역이라고 생각된다. 다른 배우가 싸대기 한방에 조폭들 기절시킬거 생각하니깐 너무 어색하다. 2에 대한 이야기도 있던데, 형사들을 제외한 나머지 인물들은 다시 보기 힘들지 않을까?(꼬맹이는 다시 나와도 충분히 제 역할을 할 것 같다.)",4.5
조금 뭐랄까.. 조악하네요..,2.5
"윤계상만 보인다 
영화의 모든 부분이 적당히, 아니 많이 현실과 타협했다.",3
훠궈먹고싶다,3
"뻔한 캐릭터를 이용한 osmu
배우를 정하고 스토리를 정한 느낌",2.5
윤계상,3.5
"재밌게 보고 나왔는데 힘들다.
마동석vs윤계상 보다는,
마동석이 졸개들을 얼마나 잘 뚜까 패는지가 영화에서 볼만함.",3
"형사가 마동석이라 다행..
안그래도 잔인한데 형사마저 당할까봐 마음 졸일뻔..ㅜ
마동석이니깐 안죽겠지 하는 마음으로 봐써여",4
"좋은 액션영화를 위해 몸을 던진 배우 윤계상님과 마동석님을 비롯한 출연진에 박수를 보낸다.
마동석의 캐릭터가 악역이 아닌게 얼마나 다행인가.",3.5
"마동석역할이 캐리하는 영화..!
금방 보고 나오면 길거리에 검은 옷 입고 있는 아저씨들 다 무서워보이는 영화!",2.5
조선족이 이렇게 무섭습니다...,3
한국의 헐크,5
사서 욕을 들어먹을 방법을 고민하던 감독은 결국 그렇게 예정화를 까메오로 집어넣었다,2
남자영화.. 여자는 술 따르고 강간 당하고 맞는 역할,3.5
액션은 좋지만 조폭영화가 싫은 이유,3
신선한얼굴들,4.5
최악,2.5
아쉽다.,2.5
"아 재밌네~ 마동석 인생영화 인듯하다.
윤계상 연기 소름. 실화 바탕은 더 소름ㄷㄷ",4.5
근래 본 한국 범죄 영화 중에 최고..!,5
"안 좋은 놈 위에 나쁜놈, 나쁜놈 위에 더 나쁜놈.
악에도 서열이 있는걸까. 나쁜놈들이 너~무 나빠서 상대적으로 덜 나쁜놈들이 미화되는 불편한 진실.",3
익숙한 도시가 무서워진다.. 기선제압이중요... 마동석같은사람이 필요하다,4
니 내 누군지 아늬 ?,4.5
마요미 한방,3.5
"실화라는 것에 찬사를 보낸다
영화는 3개지만 형사들에게 드리는 별 하나",4
윤계상이 이렇게 연기를 잘하는 사람이었나 싶었던 영화였다. 윤계상의 연기에 감탄할 틈도 없이 마동석은 정말 일당백하는 사람이었다. 거칠면서도 아이와 시민을 생각하는 마음만큼은 따뜻했다.,4
윤계상 제 2의 인생캐릭터 ㅋㅋㅋㅋ,3.5
세번봐도 안아까운 영화,5
괜춘,5
중국에 10년 살면서 느끼고 있던 딱 그 조선족 모습,4
"인간적으로 중국어나 연변사투리는 더 연습해서 하자.
생소한 언어도 아니고 우리나라에 중국어 잘하는 사람이 얼마나 많은데 대충 흉내내는 걸로 영화를 찍으려고 하나. 거기서 영화의 디테일과 퀄리티가 나오는 것 같다. 중국어/연변사투리 나올때마다 웃겨서 죽는 줄ㅋㅋㅋㅋㅋ중국어는 못알아듣겠어서 자막을 봐야하는 지경에 연변사투리는 어미처리만 연습했는지 앞에는 한국억양 쓰다가 맨끝만 연변억양. 액션의 퀄리티에만 치중하고 정작 중요한 걸 다 놓치고 가는 영화라 무서움에도 불구하고 중간 중간 실소가 흘러나왔다. 이정도면 관객 기만인가 싶기도 하고.
너무하지 않나. 관객이 바보도 아니고.......
앞으론 한국 범죄 강력 수사 뭐 이런거 안볼란다.
별점 반개주려다가 그래도 배우들이 매우 고생한 것 같고 조연들 몸을 불사르는 열연때문에 한개.",1
명쾌하고 경쾌한 액션&오락 영화. 마요미와 윤계상의 매력또한 덤,4
마블리를 마블링 훌륭한 특등으로. 마블리 활용의 좋은 예. 참고로 러닝타임내내 심장도 마블링하는 영화. 이를위한 인물은 위태위태한 강홍석. 왜냐면 마블리는 1도 걱정되지 않기 때문,3.5
사람들에게 조선족에 대한 편견이 생길까 약간 걱정이 되긴 하다만 유념하고 본다면 재미있게 시간을 보낼 수 있는 영화. 어느정도 실화를 바탕으로 했기에 좀 더 현실감있었고 윤계상의 연기가 정말 좋았다. 마동석의 코믹연기도 심각한 장면에서 재치를 더하는 요소가 되었다.,4.5
"영화의 깊이가 빵으로 치자면 페스츄리 급. 건들면 바스라질 정도로 얇다. 단순한 플롯과 1차원적 캐릭터들은 시종일관 쑤시고 담그고. 말 그대로 킬링 타임 영화, 내 시간을 무참히 찔러 죽인다. 이 영화를 보기 전으로 돌아가고싶다. 조선족 영화는 황해를 뛰어넘을 수 없다면 멈추어달라.",2
캡틴마블리,2.5
"제대로 스프라이트 샤워 핵펀치 때려주시는 마동석 배우님
존재만으로도 영화를 꽉차게 한댜 괜히 조폭 경찰 영화 찾아보고 싶게 하는 영화. 그리고 장첸은 진짜 윤계상 아니면 아이(아니) 된다",3.5
진실의 방으로,4
원빈에게는 영화 아저씨가 있다면 마동석에겐 범죄도시가 있다.,3
"마동석, 윤계상으로도 끝내 채울 수 없었던 닳고 닳은 이야기",3
마블리의 듬직함과 윤계상의 새로운 모습??,3
뮤서워ㅠ,3.5
뻔한 한국조폭영화.. 그나저나 윤계상이 이렇게 연기를 잘했나?,3
"마동석이 비현실적으로 쎄긴했지만 그게 매력적이였던 영화 ㅋㅋ 덕분에 나쁜놈들도 다 때려잡구 중간중간에 코믹한 장면도 맘에 들었다.
조연으로 나온 용기있는 어린 남자아이랑 중간에 관뒀다가 다시 돌아온 겁많은 경찰 둘이가 유독 나에겐 인상적.
사람이라고 할수없을만큼 잔인한 장첸...
자비는 1도 없는 , 무조건 도끼로 찍고보는... 좀잔인하구 무서운 영화였지만 스토리는 꾸르잼!
아이하니?
너혼자니? 어싱글이야~ ㅋㅋㅋ",4.5
팔 꺾일 때 만큼은 그의 연기변신이란 걸 인정할 수 있겠다.,3
진실의 방으로,3.5
"늦게나마 윤계상이 정당한 평가를
받은거같아서 다행이고
마동석은 마블에 넣어주고싶다",4
장르 : 마동석,3
윤계상의 새로운 모습이 인상깊고 마동석의 파워풀한 액션이 사이다!,4
"유머와 통쾌함에 초점이 맞추어진 탓에 주변에 포진되어 있는 여러 비판적인 요소들은 자연스레 사라진다. 가령 자백을 거부하는 범죄자를 가격할 때의 쾌감이라던지, 룸에서 자다깬 우스꽝스러운 마형사, 강압적인 태도로 잘 성장한 청년경찰의 모습에는 다른 방향의 범죄가 숨어있다. 하지만 영화의 시선은 결코 그것을 조명하지 않는다. ‘투캅스’에서 박중훈이 부패경찰로 변화한 것이 씁쓸한 블랙코미디였다면, 범죄도시에서의 주인공들은 그저 ‘쿨한 형사’일 뿐이다.",2.5
단짠 단짠 느와르,3.5
"서슴없는 칼부림에 취하고, 마동석에 치이다.",4
치아오니마.,1
존잼,4.5
마동석 비롯한 강력반 사람들이 너무 재밌었다. 잔인하지만 소소하게 웃긴 요소들이 많아서 좋았다. 그래도 잔인한 건 못보겠더라는 게 함정...??,4
"스토리는 뻔하지만 캐릭터, 액션, 군더더기 없는 편집의 승리!",3.5
폭력적,2
"엉성하디 엉성한 서사를 배우들의 힘과 빠른 템포의 연출로 커버해서 어찌어찌 끌고감. 
영화를 거의 혼자 끌고가다시피하는 마동석의 캐리력은 굉장히 흥미로운데,
연기를 대단히 잘하는 것도 아니고 캐릭터도 단편적인데 오로지 배우의 존재감 하나로 하드캐리를 시전한다. 
어쨌든 2시간 넘는 런닝타임을 지루하지 않게 끌고 가는 데에는 성공했으니.. 영화는 재밌으면 그만이다. 깔깔",3.5
마동석의 캐릭터리즘에 기대는 잔인 오락,3
꿀잼,5
"클리셰범벅
내용도 전개도 마동석도
모든 영화적 요소들이 전부 진부
딱 포스터급 영화 같은데",2
"감독이 도저히 믿을 수 없는 사람이었지만, 아주 재밌게 잘 봤다. 배우 마동석의 이미지 소비 속도가 더 빨라지지 않을까 걱정된다.",3.5
한방! 영화관 나서는 내 어깨에 나도 모르게 힘이 들어간다.,3.5
"문제가 많은 영화. 소재를 잘 풀어낸 것도 아니고, 주제는 뭐 말할 것도 없으며, 뻔한 스토리에 작위적인 장면들 중에 내가 가장 실망한건 연출력이다. 청불이라는 딱지를 달았다는 이유로 잔인한 장면을 그대로 보여주는 것은 관객을 배려하지 않아 보였다.",0.5
딱 그냥 한국 영화,1.5
아무 생각없이 재미있는 영화를 보고싶다면 추천한다,5
"배우들의 연기는 최고.
다만 자국민 보호를 위해 현실적인 법의 체계는 더 무거워졌으면 좋겠다고 느낌.",3
배우들의 연기말곤.. 그리고 아무렇지 않게 범벅된 차별의 흔적과 불편함,2
오락영화로써 나쁘지않음,3
진실의 평점으로~,4.5
"불편하고 이해 안되는 수많은 장면들에 대해서 ‘마동석이니까’라고 대답하는 영화. 그 대답이 생각보다는 흥미진진 했는데, 집에 돌아오는 내내 어딘가 찝찝한건 내일이 월요일이기 때문일까?
마블을 이긴 마블리 ㅇㅈ",3.5
아 너무 재밌어. 배우들의 재능과 매력이 뿜뿜!! 넘친다. 작은 역할의 배우들까지 앞으로 일이 많아질 거 같다. 아쉬움을 굳이 쑤셔 내고 싶지 않은 매력적인 영화다.,4
해마다 나오는 매력없는 한국범죄물,2.5
역시 체급이 짱이다.,3.5
미국에 캡틴아메리칸이 있다면 한국엔 마동석,3.5
"오락영화로는 손색없다.
잔인하기만 하지 않게 마동석의 유머가 중화시켜 주는듯하다
처음에 영화 포스터 보고 끌리지 않아 다른 영화를 택했었는데
안끌렸던 이유가 뭐였나 생각해보니 평범한 영화 제목이 한몫했던거 같다.",3.5
"유쾌하기엔 찢어지는 느낌
마동석은 남은 영화",3.5
단순하게 그냥 재밌음,4.5
특별할건 없는데 그냥 보면 재밌고 남는건 연변 사투리를 따라하는 내 모습뿐,3.5
마동석 멋있다,4
마동석 영화.,3.5
"매 분기마다 하나씩은 있을 법한 그냥 그런 (늘 그랬듯이 나는 싫어하는) 한국의 대중영화.
이런 영화가 꾸준히, 아니 열렬히 소비된다는 것이 신기하다.",1.5
모든 곳에서 적당한 웰메이드,3.5
올해 영화계의 반전 중 하나,1.5
마블리에 의한 영화,3
윤계상을 위한 영화. 솔직히 마동석 캐릭터는 크게 매력을 못느낌 ...,4
3.8점 주고싶다...,3.5
마동석 윤계상,3.5
"재미만을 위한 영화도 필요함
이게 그거임",4.5
오오 윤계상,4
"보는내내 살벌함ㅠㅠ
보다보니 신세계 + 베테랑 느낌
첫 등장부터 웃겨주는 마블리 
존좋??",3.5
나이 먹으면 먹을수록 이런거 보는게 참 힘들다,3
장쳰 연기 오지고! 마동석 근육 지리고!,3.5
"마동석이라는 장르. 독특하고 독보적인 캐릭터가 신의 한 수.
예측된 코미디, 뻔한 조폭 소재 임에도 불구하고 시간 참 빠르게 간다.
윤계상의 이미지 변신 성공, 앞으로가 더 기대된다.
*
고질적인 문제가 된 전형적인 한국 느와르. 클리셰 덩어리.",3
"양산되어가는 마계 대림에 대한 소재지만
소재 특유의 양산형 잔인함을 
두 주연배우가 그려가는 굵은 힘과 연기로 잊게한다.",3.5
현지화에 성공한 원펀맨 그 이상도 그 이하도....,3
"무서웠어요 ㄷㄷㄷㄷㄷ 재미는 잘 모르겠고
중국인이 무서워짐 ㅠㅠ",1
올해 비슷한 영화가 vip인 것 같은데 확실한 우위를 보여줬다고 생각한다. 잔인하기만 했다면 같은 꼴이 났겠지,3.5
"원펀맨 마동석.
시원한 경찰영화를 하던가 드러운 조폭영화를 하던가.
애매한 정의 애매한 타락으로 얼룩진 영화는 웃음도 기분나쁘게 만든다.
2017년",2
날것같은 표현들,3.5
누가 조폭인지 형사인지,4
속편을 기대하게하는 연기력 케미 폭발,3.5
"그냥 마동석에 의한 마동석을 위한 영화
+윤계상",3
혼자야? 응 아직 싱글이야,4
마동석과 윤계상 캐릭만으로도 중간은 가네 ㅋㅋ,3
룸싸롱이 배경의 전부인 영화,1.5
마동석이라는 장르의 발견. 하지만 그 외의 것들은...,3
"잘치고꽤웃겼네
윤계상마동석
좋았다
종극에이르기까지
섬뜩함과호기심을
놓지않은것이
재미요인",3.5
"[ 일반 2D ]
'마동석'이라는 장르의 개척",4
마블리가 머리채 잡고 흔드는 영화ㅋㅋ,3.5
얼릉 보고싶어요,4.5
얘는 언제 쳐맞을까 기다리며 보게 된다. 물론 줘패는 사람은 정해져 있다,2.5
주인공 버프가 합리적인 영화,4
"적의 적은 동료, 진짜 깡패랑 진짜 형사같은 실감은 있었다",2
"유행어 만든 영화면 성공한거다 ㅎ 재밌다!
영화를 보면서 헬스가 땡겼다...",4
"마동석배우가 송강호나 황정민 급으로 올라 갈수 있는 가능성을 보여준 영화 
최귀화배우도 명품 조연이 될 수 있음을 보려준 영화",4
"전반적으로 타이트한 구성과 주,조연의 케미가 완벽하고 주연보다 조연들이 돋보일수 있는 영화.",4.5
"군더더기 없이 만든 오락영화이긴하지만 장르적인 쾌감을 위해 끌어쓴 악역이 너무 편견를 조장하는건 아닌지 우려된다. 타란티노의 영화 바스터즈에서 나치를 데려다 쓰는건 모든이가 악역에 동의하여 고민할 필요가 없기 때문이거든.. 굳이 조선족을 설정해야 했는지, 차라리 그냥 조폭으로 하지... 여성들에 대한 묘사도 좀 심한 수준, 룸싸롱을 무슨 합법적인 식당 정도 되는양.. @1711극장",2
"스왓팀 대동하고 총들면 바로 항복하는 짱쎈 미국경찰만 보다가, 한명한명 줘패고 쳐맞는 한국형사들 보니 왜 이렇게 안쓰럽냐..ㅋㅋㅋ",3.5
"별 생각없이 보기 좋은 영화인것 같다.
무엇보다 좋았던 점은 연기가 어색한 배우가 한명도 없다.
덕분에 보는내내 몰입도가 좋았다.
한정된 세계관에서 이야기의 처음과 끝이 잘 마무리 된 느낌으로
느낄바가 많진 않았지만(나의 한에서는)
다 보고난후 찝찝함 없이 시원하고 깔끔했다.
윤계상의 악역은 진짜 최고!!",4
"와~ 깡패다.
이런 영화 보통 망하는데, 킬링타임용으로 괜찮다..!
스토리 따지면 좀 그렇긴한데...",3.5
그저그런 볼만한 영화,3
"헐크 마동석... 내 취향은 아닌 영화. 너무 과하다 
윤계상 달달한 역할 보고싶다...",2.5
"처음부터 끝까지 어색한, 전형적인",1.5
잔인함과 코미디를 함께 가져가네,4
뻔한 스토리 지겨운 장면들 그래도 윤계상의 재발견. 배우의 매력에 기대서 가는 영화,3
감독의 촌스러움은 숨기지 못했다,2.5
"옛날이었으면 4.5점까지 줬을지도
잘만들고 리얼리티 끝지점에 와있는것도 알겠는데
시대가 좀 지났다싶음.",3.5
다들 재밌다그래서 함보았다. 모 약간 어설픈 부분도 있지만 지루하지않고 끝까지 재밌게본..끝나고 기억나지않는 그런오락영화 ㅋㅋ 진실의방이몬지 알겠네,3.5
오랜만에 나를 혈기왕성하게 만들어준 영화,4
더이상 god 윤계상은 없었고 마동석은 늘 같은 모습으로 있었다,3
조폭 영화가 지겹긴 지겹다. 그럼에도 한국영화계에서 잘 뽑아내는 장르 중에 하나라는 걸 범죄도시를 통해 다시금 느꼈다.,3.5
"그놈의 조선족 그놈의 차이나타운 범죄 소재 질린다 질려 조폭 영화는 배우만 바뀌고 항상 내용 똑같은거 같은건 기분탓인가.. 흠 정말 질린다!
그래도 또 이 특유의 분위기 내용도 또 그리워지겠지 그리고 또 보겠지",2
왜 굳이 한국 조폭 한명은 끝까지 살아남았어야 했나,2.5
베테랑이 닦아 놓은 길을 시원하게 내달린다,3
오랜만에 재밌게 본 한국 범죄 액샨 영화,5
"윤계상 악역이미지가 평생 뇌리에 남을 것 같은 영화
청년경찰에 이어 조선족의 이미지때문에 논란이 일어날 것 같아 조금 걱정이 든다",4
"마석도 형사 (마동석), 하얼빈 신흥범죄조직 보스 장첸 (윤계상), 형사리더 전일만 (최귀화), 춘식이파 보스 황사장 (조재윤),독사(허성태) 주연,  진선규 출연.강윤성 감독 작품. 서울시 영등포구 가리봉동 조선족 중국인 마을의 실제 범죄사건을 모티브로한 영화. 난 왠지 중국 풍이 역겹고 싫은건 왜 일까?
20190709 코멘트 재작성
20230611 MBC 출발비디오 여행",3
한국에선 마블 대신 마블리,3.5
한국형 히어로 무비의 탄생,4
동석이형은 다잡아,3
니 내 누군지 아늬?,4
"늬 내가 누군지 아늬? 
긴장감 넘치는 영화-! 
하지만 주인공인 마동석은 걱정이 1도 안 됨 ㅋㅋ 그리고 윤계상 아래에 있는 빡빡머리 아저씨 진짜 최고! 연기력 최강",4
"마동석의 스타일을 좋아하기에 재밌게봤지만
여자에 대해 다루는 장면들이 끔찍하기만 하다는 점
끔찍하기만 하지만 아무렇지않게 그런 장면들이 그려진다는 점이 씁쓸했다",3.5
마동석은 왜 강철중이 될 수 없는가,3
불편한 장면들 있었다. 그 외의 건  마동석이 다 잘 살렸다,3.5
윤배우의 눈빛.,2.5
"이런 장르 영화 진짜 싫어하는데 마동석님때문에 3점 드립니다.
내용 솔직히 다 떠나서 그냥 마지막에 누가 누굴 팰 때 사이다네요.",3
장췐,5
윤계상짱,3.5
마동석만이 가진 매력. 마동석만이 가능한 액션,3.5
배우들의 연기가 돋보였다. 몰입이 잘되서 좋았다,4
"날렵하지 못한 둔탁한 액션의 한계, 주인공 마동석의 한계",1.5
"이영화가 잘 되어서 기쁜건 왜일까?
약체들의 반란에 기쁜 마음이 드는건 내가 약체이기때문인가",4
니 내 누군지이하늬?,4
"딱 전형적인 촌시로운 한국영화인데 재밌게 풀었음. 
나름 재미있게봄.",3.5
마동석이 마동석을 연기할때,2.5
이거 볼 땐 이게 이 정도로 잘 될 줄 몰랐다. 한국에 거주하는 조선족들에게 부끄러운 마음이 좀 든다. 마동석의 코믹한 대사를 포인트로 기대했지만 윤계상이 맡은 역할이 너무 잔인했다.,2
좀비도 맨손으로 때려잡는데 사람 쯤이야..,3
마블리가 더 조폭같더만....ㅎ,3
마동석 존나쌤..,4
킬링타임용으로 나쁘지 않지만 이런 영화의 여자는 항상 이런 역활이여야 하나? 윤계상과 마동석이 막판 액션씬은 긴장감보다는 윤계상이 어떤 식으로 후려 맞나 하고 봤었다. 윤계상보다 그 부하 역활하신 2인자가 엄청 인상 깊었다.,3
마동석의 다큐멘터리 같음 왠지 연기 같지가 않아...,3.5
형사가 사기캐네,3.5
영화 보면서 드는 생각은 “그만 좀 죽여” 뿐이였다,2.5
진짜 생각없이 만든 영화같다.,0.5
"아니나다를까 여성을 객체화한 전형적인 상업 느와르.
윤계상의 연기는 볼 만 했음.",3
진선규라는 배우를 기억해놔야겠다.,3.5
"베테랑처럼 통쾌하면서 웃기고 싶기도하고, 근데 또 아저씨처럼 잔인하고도 싶고, 마동석은 쓰던대로 쓰면 흥행할 것 같기도 하고. 길을 잃고 헤매는 전개에 뻔한 한국영화의 답습을 따라가지만 그래도 재미는 있었다.",3
"주조연의 조합이 완벽한 영화.
보는 내내 지루하지 않다.",4
"태어나서 처음 혼자 본 영화 
곁에 동민이 없어서 이상",2.5
"아직 아이봤니
니 그거 아직 아이보고 뭐했니",4.5
마동석 보러갔다가 윤계상 홀릭,4
재미는 있었으나 이런 허무한 결말은 용서가 안된다,2.5
포스터 그대로,3.5
재밌다며 얘들아 ..... 그냥 다 짜르는데 어디가 재밌어 .....? 마동석씨가 상처 안 보인다고 하는 부분 거기는 재밌더라 ......,3
배우 윤계상!,4.5
이전 영화들과 비슷한듯 하면서도 신선함이 느껴진다,4.5
윤계상 카리스마,4
니 혼자 왔니? 일끝나고 혼자왔어요..,4.5
장이수 얼굴구기는거 맛깔나네요 추천합니다,3.5
엄청 잔인하고 폭력적이지만 꽤나 흥미진진하고 현실감있어서 볼만했던 오락영화. 하지만 그 직업의식 투철한 형사도 룸쌀롱을 밥먹듯이 다니는 게 당연한듯 그려지는 이야기가 멋있다고 생각하나? 이제는 지긋지긋한 그런 남자들의 힘 자랑 이야기.,2.5
니 할 일 아이없니?,4
이거보고 12시에 집가는 길 무서웠다..,4
"전체적으로 깔린 마요미식 개그코드와 긴장감도 다 좋았지만, 개인적으론 마지막 10분이 다 한 거 같은데. 마지막 10여분은 심장 두근대며 본 것 같다.
옛날에, 풍산개 라는 영화를 본 적이 있다. 영화 내용 자체는 잘 기억이 나지 않지만, 윤계상이 말한마디 없이 표정으로만 연기하는데 꽤 잘한다고 생각한 기억이 있다. 더 발전한 연기를 보여준 것 같아 좋았다.",3.5
"???????: 감상평 아이적니?
?????♀?: 적기 귀찮아요
??: 진실의 방으로-!!!",3
경찰로 둔갑한 조폭 우두머리 마석도의 공권력 입성기,3
아저씨 + 베테랑,4
딱 기대한만큼 역대급영화는 거품이 심하다 킬링타임정도,3.5
한국사회의 지독한 차별 클리셰를 바탕으로 깔고 간다는 걸 느낀 그 순간 영화가 어쩐지 두렵게 느껴짐,3
재미에 비해 아쉬운 스토리,2.5
배우 마동석의 매력과 한국영화가 특징적으로 잘섞는 위트로 거부감 없는 범죄 영화를 완성했다.,3.5
통쾌하게 본 현실 (유머코드가 잘맞음),3
장르가 마동석이야,3
“원래는 나쁜 경찰이 소중한 걸 지키기위해 좋은 경찰이 된다”는 스토리 중 괜찮은 편,3.5
투머치,3.5
"마동석의, 마동석에 의한, 마동석을 위한 최적의 영화. - 영알못",3
배우되길 잘했다 윤계상이 보고싶은 배우 윤계상으로 바뀐 순간.,4
이 영화는 내가 기대한 것의 백배를 보여준다,4.5
"드럽게 흔한 제목에 포스터에 개인적으로 불호인 배우까지 나오는데 재밌었음 절대 짧은 시간이 아닌데 특히 이런 영화에 매번 어거지로 튀어 나오는 우리는 대한민국 경찰청이다st한 정의의 허세씬 같은거 안잡고 신파로 질질 끄는것도 없이 극진행이 쿨하게 휙휙 넘어가서 참 좋았음.  거기에 조선족이라는 소재도 절묘하고 조연 배우들 연기가 너무 훌륭했던데다 개그센스도 억지스럽지 않고 딱 적절했다고 보지만 아니 스토리 진행상  굳~~~이 등장안시켜도 될 법했던 여자캐릭터를 넣어서 또 굳~~~~이 그런식으로 소비해야했냐...? 요즘세상에 리얼리티 어쩌구하기엔 신세계같은 것도 있고 걔네 조폭이라고 성매매가 없었겠냐고..집중하는 큰줄기가 있으면 감독 재량껏 생략도 가능할 문제를 정말 굳이 라는 말 외엔 표현할 방법이 없는 방식으로 묘사하는 통에 그냥 딱 거기까지가 감독이 표현하고 묘사할 수 있는 리얼리티의 한계점이지 싶었다. 쏟아져나오는 양산형 조폭영화 속에서 간만에 신선하고 밸런스 좋은 영화 만났다며 들떠 있었는데 여캐가 등장하는 모든 순간마다 정말이지 감독 스스로 자기 영화의 격을, 우리나라 느와르물의 수준을 떨어트린다는 생각밖에는 들지않았음 그래서 순수하게 영화 재미로만 매긴 점수에서 별 두개반 깎음..존나 아깝",3.5
장발이 하고싶어졌다,4
영화의 흐름과 줄거리는 정말로 내 취향이 아니었다. 마동석은 부산행 이후로 거의 초능력자가 된 듯 하다.. 근데 별점이 그래도 이만큼인 이유는 윤계상과 윤계상의 부하의 압도적인 연기 덕분이다. 마지막에 윤계상은 진짜 미친놈처럼 보였다. 정말 소름끼지는 연기였다. 윤계상 필모그래피 훑으러 갈 예정^^~ 니 내 누군지 아니? 니 일없니?ㅋㅋㅋㅋㅋㅋ,2.5
"몇 초 뒤 장첸이 무슨 행동을 할지는 배경음악이 알려준다.
영화 내내 피할 수 없는 스포일러를 당한 느낌..",3.5
재밌네ㅎㅎ,5
저 분이 하이킥에 나왔던 그분?,4
"완벽한 오락 영화
하지만 지겹기 짝이 없는 꼬추들만의 느와르 언제까지 봐줘야 하나",4
마블이 만든 마동석 슈퍼히어로 영화,4
