Review,Score
때린다 부순다 패턴의 답습화,2.0
맨날 똑같은데 왜 재밌냐...,3.0
"시원한 액션에 은은한 재미까지
킬링타임용으로는 최고",3.0
범죄도시4,3.0
안전제일주의로 무난하게 시리즈를 이어간다,2.5
어머니도 사골을 네번 재탕하실땐 뼈를 추가로 넣고 끓이신다 지금의 범죄도시는 사골인척하는 국물이다.,3.0
"아는 맛이 맛있다
장이수 개웃김",4.0
관객이 왜 마석도에 열광하는지 모르는 감독.,1.0
4D로 보니까 내가 맞는 느낌이었다...,4.5
장이수 없으면 안돼,2.5
항상 보게 되는 범죄도시 🤔 시간 떼우기 조음 재밌었슈,3.5
아는 맛이지만 그래도,3.5
범작도시도 아임다. 졸작도시쯤 됨다.,1.5
치킨집 신메뉴를 맛보듯,4.0
마석도보다 장이수만 남는 시리즈,3.0
ㄹㅇ 이제는 따분해서 말도 하기 싫음,1.0
악당들에 강펀치를 날리는 데 너무 집중한 나머지 관객들에게 이렇다 할 유효타는 날리지 못한다,2.0
"뻔하지만 재미가 있다
오락영화는 이렇게 만들어야지",3.5
밀키트로 만든 듯한,3.0
"주인공은 장이수
동휘씨..나오신건가요?  기대했는데...",2.0
녹아웃 당하기엔 얼치기 펀치의 연속,2.5
"5는 시원하게 마석도 치명상입고 실려가는 장면으로 끝냈으면 한다.
6이 기대되도록.",2.5
이런 건 원래 예측이 안 돼야 웃긴거거든요,2.5
"2부터는 점점 빌런들 성격이 다 비슷해지는 거 같다
백창기도 강해상 보는 거 같았음",4.0
,3.5
전공자는 재미없습니다.,2.5
"악역 캐릭터의 변화가 필요하다.. 마석도는 절대불변 캐릭터지만,,
김무열이 잘생기긴 했지만,, 한 달만 지나면  식약청만 생각날 거 같음",3.0
"예상가는 플롯
액션은 재밌었다
김무열의 액션연기가 좋음!!!
김무열의 짝눈에서 나오는 서늘한 느낌이 참좋앗다…
그치만 사골 먹은지 5일쯤 됐을때같다
먹을수는 있지만 다른 맛있는게 있다면 그걸 먹겠어….",2.5
마블보다 나은 듯,3.0
알면서도 먹는 맛.. 다이어트 시작 하루만에 먹는 엽떡같은 맛..시즌100까지 나오면 좋겠다,3.0
미안해 이번에는 많이 못 웃었어,3.5
연령 등급 높이니까 훨 낫네. 시리즈 고착화가 된 것 같지만 한국에서 이 정도의 시리즈가 어느정도의 퀄리티와 범죄 처벌에 대한 카타르시스로 나온다는게 대단한거 같음.,3.0
타격감만(큼은) 원탑,2.0
folice dark army,2.5
장이수때문에 별 한개 더 줌,3.0
많이웃었으니됐다,4.0
"고급예술과 대중예술의 평가 척도는 다르다. ‘획일화’된 천편일률적인 도식성 속에서, 관객은 ‘다양한’ 후담을 나눈다. 이 통쾌한 시리즈가 여전히 필요한 이유.",3.0
"똑같은 플롯, 재미없는 개그, 진부한 액션..
5 나와도 안볼 것 같다. 신선했던 시리즈가 단순한 양산형 영화가 되어 버렸다.",3.0
손과 달리 점차 느려지는 발걸음.,2.5
전작에 비해 괜찮은 듯하지만 솔직히 큰 차이는 안 느껴진다,3.0
나쁘지않은 사골,3.5
"다알고보는 재미, 그럼에도 여전히 재밌다",4.0
folice dark army,3.5
마석도님 피지컬백 언제 나옴,2.5
상영관 내 모든 관객과 동기화 되어버린 전개.,2.5
이제 이 시리즈에 대한 기대를 미련없이 버릴 수 있겠다.,2.0
벨스톤 니가 행벅하다면 댓어 ^^...,2.0
"주먹밥…
김무열…",3.0
항상 가던 김치찌개 전문점에서 또 먹은 김치찌개 맛,3.0
"너무 아는 맛, 확실히 3보다는 낫다.
1,2에 비하기엔 좀.. 그래도 흥행은 잘 되겠지",3.5
똑같은 레파토리로 진행되지만 재미는 있다 여전히. 그래도 눈에 보이는 단점도 많은건 어쩔 수 없는거냐,2.5
우리가 범죄도시를 보는 이유는 시원한 액션과 장이수와 마석도의 캐미.그거면 충분한거 아닌가?,4.0
"무거운 주제, 가벼운 분위기
팝콘에선 딱 적당한 단맛이 감돈다.",3.0
손님 네번째 국밥 나왔습니다~,3.0
,3.5
고민없는 시리즈는 멈춰야 할 때,2.5
"박지환배우가 진짜 전부였던 영화.

2시간짜리 영화에 편집점이 10000000개는 있는 듯 뭔가 엉성하고 자잘스러웠다.
그럼에도 개인적으로 유머코드는 역대급인듯.
원없이 웃었다.
아쉬운건 많지만 이대로만이라도 계속 유지했음 좋을 시리즈인것 같다. 그냥 큰 기대안하고,,,딱 요정도만이라도 해줘...",3.5
너네 이거 보러 왔잖아. 바로 그걸 보여줄게,3.0
유튜브 컷신 모아보기랑 다른게 없다,2.0
"개연성을 캐릭터로 때웠지만 전체적으로 전편보다 1,2편에 가까워졌다. (개인적으로는 1-4-2-3)",3.0
"시리즈물이 3편 연속 잘됐으면
전작 연속으로 천만급 나왔으면
영화를 좀 잘 만들어 보려는 최소한의 노력은 해야하는 거 아닌가?
관객들이 좋아할만한 포인트만 적당히 비벼넣으면 관객수는 보장되니까 나머지 퀄리티는 가성비를 졸라게 챙기면 다인가?

모든 인물사건배경이 1,2,3 랑 달라진게 없음
발전이 없음
에? 새로운데? 하는 거 하나도 없음
전작들에서 돈을 그렇게 많이 벌었으니 적어도 연출 액션 각본에 힘을 좀 줬겠거니 했는데 그런거 전혀 없음
아니 오히려 가성비를 걍 존나 더 챙김
어디 지역가면 무조건 가야한다 소문나서 손님은 늘 밀어터지는데 막상 먹으러 들어가면 다 말라버린 반찬에 조미료 알룰로스 떡칠해서 원재료 맛 하나도 안 나는 음식 먹는 기분
넷플릭스 드라마도 이렇게 만들면 욕처먹겠다
그런데 관객수는 개봉 1주차에 벌써 이백만 ...
내가 영화 관련 업종이면 보고 현타 제대로 올거 같음

관객들이 전작들에 대한 기억으로 이렇게 봐주러 오는 거 뻔히 알텐데 이정도의 노력이라 ...
관객수는 적당히 보장되니까 돈 최대한 아껴서 리턴되는 파이 최대한 키우려는 게 눈에 뻔히 보여서 존나 화가 난다",1.5
1편 가면을 쓴 3편의 쌍둥이,1.5
이수의 신나는 경찰놀이,3.5
초심 찾으라고 별 반 개 깎았다,2.5
이젠 대한민국 영화 분야 필수 교양 수준의 영화가 된 너낌. 재미가 없어서가 아니라 익숙해져서 별점이 낮아진 점 양해🙏🏻,3.5
흥행한 캐릭터를 앞장세운 전방위적 허술함은 작금의 마블과 겹쳐보인다.,2.5
"마석도처럼 영화도 의무감에 움직인다. (3편보다는 재밌다)

편집도 카메라도 음향도 심지어는 유머도 점차 양식화되어간다. 그런데 그 틀이 고급틀이 아닌 것 같다.

필요한 캐릭터만 살리고 나머지는 쳐내는 선택을 내리는데, 문제는 그래서 나머지 캐릭터는 정말 필요에 의해서만 등장하고 사라진다. 심지어는 이제 초롱이같은 성의없는 이름조차 주지 않는다.

근데 정말 재밌는걸 어째...
빌런 3인방은 캐릭터가 확실하고, 장이수의 비중이 훨씬 높아져 극의 재미의 절반을 담당한다. 유머 비중이나 타율은 3편에 비해 낮아졌고, 대신 스토리 등 구성의 비중이 약간 올라가 전반적인 흥미나 짜임은 전편보다 낫다.

""나쁜 놈은 잡아야 해""라는 말을 지겹도록 입에 단 3편보다는 개선되었지만, 4편에서의 마석도는 여전히 평면적이다. 힘으로만 승부하는 캐릭터성은 이제 진부하고, 철창을 뜯는 괴력도 이제는 예측가능하다. 그가 몇대몇으로 싸우든 이긴다는 걸 아니 최소한의 긴장감도 들지 않는다.

그래서일까, 동료 경찰들이나 다른 빌런 간의 싸움 등의 비중을 높여 긴장감을 부여하였다. 3편에서도 시도한 방식인데, 나쁘진 않은 것 같다. 마석도 역시 과거 서사를 조금씩 풀며 3편에서보다는 그의 의무감과 책임감이 다소 전달되긴 한다.

그럼에도 영화에서 만들어야해서 만들었다는 느낌을 지우긴 어렵다. 이제는 양식화된 [빌런의 등장-한국의 작은 사건-큰 범죄의 발견- 1차전-2차전]의 구조를 정말 충실히 따라 이야기가 예측가능한 선에서 진행된다. 이래서야 실화 바탕이라는 매력이 전혀 살지를 못한다. 음악도, 편집도, 과장된 펀치 소리도, 제작진의 노고는 이해하지만 정말 이 영화를 위한 최소한의 선 정도만 느껴진다.

그래도 3편보다 인물 간 구도와 서사에 신경 쓰고, 액션 신의 배경 등에 신경을 쓴 티가 난다. 장이수와 같은 캐릭터도 제대로 활용하였다.

이 작품 역시 흥행에 성공할 것이 자명하다. 극장에서 영화를 볼 때 바라는 요소로 충만하니 말이다. 그러니 더더욱 감독과 제작진에게 그 이상의 완성도를 부탁하고 싶다. 아무리 돈값은 하는 영화라지만 지금 이 시점 대한민국에서 가장 인기있는 시리즈인 만큼 그 이상의 영화를 보여줄 의무가 있다고 생각한다.",3.0
장이수가 다했다. 액션빼고~!,3.5
그냥 아는 그 맛,2.5
"- ""뭔가 이유가 있지 않겠냐?""

- ""우리나라에 양아치들이 왜 이렇게 많아?""",3.0
"빌런을 해도 멋있는 김무열인데
각잡고 멋진 역할로 나오는 영화도 보고싶다",2.5
즐겁게 봤다. 이 만한 형사물도 없다.,3.5
아니 김무열을 이렇게 낭비하네,2.0
보려던 거 보여주시길래 실망도 놀라움도 딱히,2.5
시이원하게 다시! 돌아온! 쾌감있는 시리즈,4.0
킬링타임으로는 여전히 손색 없다는 것이 이 시리즈의 장점이다. 마동석은 퍽쉭확쿵 김무열은 푹쉭확쿵!!!,3.5
"빌런이나 스토리는 그닥이지만
웃기고 재밌다.
이런류의 한국영화에서
그것보다 중요한게 있나싶다.
fda가 개웃겼음
살벌한 얼굴 머동석 장이수도 한몫했다.
마동석 웃는거 찐웃음이엇을듯",4.0
"영화계의 김피탕.
색다르진 않지만, 아는 맛이 무서운 법.
이것저것 넣다보니 스토리는 애매하나, 그 맛은 썩 나쁘지 않다.

+
진지한 분위기의 영화에서 느끼는 삭막한 영화관.
그 삭막함은 범죄도시에서 맛 볼 수 없다.
이곳 저곳에서 터지는 웃음 소리와 자연스러운 속삭임들이 이 영화를 더욱 재밌게 감상하게 만든다.",2.5
,3.0
재밌는 작품이지만 시리즈의 피로감으로 과소평가 받는 느낌.,3.5
"런닝보단 트레드밀 위의 반복같이, 감상이 노동으로 다가오는 순간.",2.5
"적당히 대중적인.
상업영화 치고는 볼만한.",3.5
"범죄도시3이 '이렇게 만들어도 볼래?'라면
범죄도시4는 '지난번에는 미안, 이정도까지만 할께'
이러는 느낌.
8편까지 계약했다 했으니 5, 6은 모르겠고 7,8은 두편 묶어서 1부 2부 해가지고 범죄도시1  분위기로 끝내라.",3.0
장이수가 살렸다,4.0
"싸구려 사탕 맛
무슨 맛인지 알면서도 자꾸 먹게 되고
달달해서 웃음 짓다가도 자존심 상하는 맛

그렇다 난 이걸 또 돈 주고 봐버렸다. 끝나지 않는 마동석 유니버스
근데 엄청 나쁘진 않았다!",3.0
장이수 전성시대,3.0
비빔밥 존맛,2.0
"아쉽다 아쉬워...

빌런은 그냥 쎈놈? ( 돈 받을거 못받는 킬러 ㅋㅋ )

모든 장면이 어디서 본듯한 장면인것같고...

장첸이랑 강해상 같은 빌런을 보긴 힘든건가

범죄도시 외전으로 범죄도시:장이수 만드는게 더 재미있을듯",2.0
"신선하진 않아도 입맛에 잘맞는
통쾌한🤩 코믹😆 액션 빵👊🥖",3.5
FDA 장이수 캐뤼~,4.0
딱히 평할 것도 없이 생각하던 딱 그 맛이라 하면 이러한 한 문장이 8편까지 계획되어 있다는 프렌차이즈에 독인지 아닌지 난 잘 모르겠다.,3.0
엉성해....,3.0
,1.5
"사골육수도 슬슬 바닥을 보인다.
007-스카이폴 같은 변주곡을 시도해야 할 때가 가까워진 느낌.",3.0
1편 > 2편 > 4편 > 3편,3.0
재밌어요,3.5
아는 맛이라고 질릴 수 있지만 아는 맛이라서 찾게 되기도 한다,3.5
매번 같은 스토리.. 연출.. 왜 범죄자를 좋은 차 타고 비싼 옷 입고 다니고 싸움도 잘하고 멋있는 사람으로 묘사를 할까..? 내가 본 당사자는 개죠오오오빱 ㅡㅡ 같았는데;;; 이건 미디어의 잘못이 크다…,2.5
"뭔가 이유가 있지않겠냐, 트리플 천만이면
나쁜놈을 나쁘게 좋은 놈을 좋게 만드는 것도 능력이다.
회차마다 기대가 된다.",4.0
3번째 카레보다는 맛있었다,3.5
"웃길려고 삽입한 대사 같은데, 별로 웃기지가 않았다. 이주빈 예쁘고, 장이수가 등장하는 장면들은 괜찮았음.",2.5
역시나 이번에도 액션씬은 재미있다.,3.0
평론가와 대중의 평가는 확실히 다른 듯.  1이야 다른 장르라치고 나머지 중엔 단연 top이다. 개그 다 터졌다. 폴리스 다크 아미는 정말..   역시 개그는 정극으로~,4.0
한국에서 이정도 프랜차이즈는없음 매우훌륭한 팝콘무비 마지막 1편 오마주도 너무좋았음,3.5
지정된 포맷을 대중들이 즐긴다 하지만 이번편은 3편보다도 악역에 흥미가 안 생겼다. 속된 말로 칼쓰는 미친놈일뿐,2.0
안정만 취하려는 연출이 눈에 보인다,2.5
"서사가 빈약한건 관객에게 이해를 바라는건지,
전작들의 플롯에 기대기를 바라는건지..",2.5
먹힐 듯 말 듯 아슬아슬하다.,2.5
찰진 타격감과 시리즈 간 옅어지는 스토리,4.0
아니 뭐…범죄도시니까 일단 보는데….장이수는 좀 쉬게해주라..,3.0
"나쁘지 않았던 것 같음...
3만 93626번 봐서 그런지 몰겟지만.. 3보다 덜 잔인한 것 같았고 투탑 빌런도 3보다 더 인상깊었고 내용 자체도 3보단 4가 더 좋았음
시사회 때 왜 반응이 괜찮았는지 알겠음

글고 개인적으론 이번 편에서 제일 큰 인상을 남긴 건 빌런보단  웃음으로 하드캐리한 장이수인 것 같음",3.0
아일단 마석도식 개그에 간간히 웃고나올거 알고보긴했는데.. 아 이젠 좀 지겹다...... 5는 안볼래 진짜야,2.5
드디어 빌런들 맷집이 늘어났다,4.0
액션씬들이 점점 누군가의 강함을 보여주는데만 집중하며 수단화 되어가고 의미가 사라져감에 우리는 피로감을 느낀다. 강약조절에 실패한 느낌이고 많이 늘어지는 부분들이 존재한다. 새로운 스토리와 레파토리로 돌아올 필요가 있다.,2.0
롯데리아같은 영화,2.5
이제는 코믹을 선택한듯. 보는내내 많이 웃었다,3.0
낄낄낄 착하게살자,4.0
"일주일에 한 번 정도는 버거킹이 땡겼던거 처럼… 분명 꾸준히 킬링 타임용 영화로는 만족스럽다. 하지만 1편 이후 뭐랄까 갈수록 빌런의 맛이 너무 약해진다.
장첸의 캐릭터성이 너무 강력해서였을수도 있지만, 계속해서 범죄도시 시리즈를 이어가려면 빌런에 대한 연구가 더 필요해 보인다.",3.0
"빈집털이만으로 성공하려는 케이스.
이제는 더이상 똑같은 공식을 보고 싶지 않다",1.0
김무열이 잘생김,2.0
"-장르영화로써 이번에도 최선을 보여줬다.
-아는 맛이 맛있다는 말이 찰떡이다.
-디즈니플러스 카지노가 범죄도시4에서 끝났다.
-나의 왓챠 1,000번째 코멘트!",4.0
김밥천국 먹은 느낌.,1.0
"음.. 먼가 준B급 감성 노선을 탈거면 확실히 타서 장르를 구축해나가면 좋겠다. 이도저도 아니라서 초딩틱해진 느낌. 빌런이 점점 약해지는 문제도 어떻게 해결할 지 심히 고민이 필요해보인다. 이마저도 확실한 B급노선을 탄다면 어느정도 해결되겠지만!

초중반까지 불필요한 장면도 상당히 많고, 특히 촬영, 연출 구성이 먼가 초보틱한 느낌이다.. 아에 웃기기라도 하던가.. 장이수 나올 때만 약간 실소가 나오는 ㅎ.ㅎ

아 그래도 액션 사운드는 죽여줌!
-
2024.04.27. CGV 등촌점",2.0
"안좋은 평이 많은데, 3보단 훨씬 재밌다.",3.5
3보다는 나름 재미있음,3.5
기억에 남는건 장이수 와 김무열눈빛 뿐,2.0
2024.04.27 / 2024.07.02,4.0
아는 맛의 국밥 든든하게 잘 먹고 옴,3.5
"김무열을 불렀는데
게다가 특수부대인데
경찰이 이기네

스토리 구성도 약한데다가
어이없는 장면 전환이 모든 컷에서 해버리면
관객이 알아서 좋게 봐줄 수가 있나

후반부터 그나마 봐줄만했으나 이미 늦었어",2.5
앞으로는 안볼 예정,1.0
"전편보다 점점 재미없어지는 범도시리즈.
재미순위 1>2>3>4
🎬 롯데시네마 수지",2.5
"ㅋㅋㅋㅋ Fㅗㄹ리스 Dㅏ크 Aㅏ미 ㅋㅋㅋ
(개같은 카지노 끝내줘서 ㄱㅅ합니다)",3.5
"@메가박스 돌비시네마 h11
타임킬링용. 영상이 눈에꽉차나 프렘이 보임",3.0
킬링타임용으로 완벽. 피식피식 터지는 웃음까지 가볍게 보기 좋다,3.0
2024년 4월 26일,3.5
"너무 아는 맛이어서 살짝 실망할 뻔 했으나~
근데 이제 빌런(김무열)이 너무 멋있어버린..! 🤭",3.5
몸에 안좋은걸 뻔히 알아도 눈에 보이면 집어먹게되는 분홍 소시지 같은 영화,2.5
"황야로 한번 뒷통수를 맞아서 기대감도 딱히 없었고 별로 재미 없을 게 예상이 되면서도 예매를 하고 보게 되는 마법... 이것이 불량 식품에 손이 가는 그런 느낌일까 ㅎㅎ

짜치는 개그들, 맨날 뻔한 캐릭터들의 향연.. 1편은 특별했고 2편까지도 통했지만 그 이후에는 너무나 식상하다.

개인적으로 1편의 장첸도 좋았지만 위성락이라는 서브캐릭터의 존재감이 더 좋았던 지라 그런 참신함으로 시리즈가 계속 되었으면 하는 바램(하지만 이루어 질 거 같진 않다)",2.5
"김무열이 이강인 데리고 다니는 영화…
마동석 아저씨가 돈 많이 버셨으면 좋겠을 따름 ㅎ",1.0
"2014.04.26
범죄도시니까 버텨주는 액션코미디의 맷집",3.0
드라마 같은 영화라 온갖 종류의 범죄가 줄줄이 등장하는데 이번에도 시원 묵직한 펀치로 해결해 버린다.,2.0
: 개인적으로 시리즈 중 제일 재미 없었다. 액션과 재미 두마리 토끼 잡으려다가 다 놓친 듯. 다음 편도 이 상태라면 이젠 시리즈를 보는 의미가 없을 것 같다.,2.5
전편 한 개도 안 봐서 그런가 나름 재밌었음,2.5
3편 이후로 힘을 잃네... ㅠㅠ..,2.5
사실 3편은 속편을 더 돋보이게 만들려는 빌드업이 아니었을까,3.0
다음이 전혀 기대되지 않음,2.0
"익숙하지만 액션, 타격감, 박진감은 업그레이드",3.5
이게 영화여유…?,2.0
매일 먹는 그거,3.0
익숙한 맛을 매번 잘 구현해내는 것도 쉽지 않은 능력. 그리고 익숙한 맛에서 가끔 변주도 하면서 앞으로 나아가는 것 역시 쉽지 않는 능력. 모두가 새롭고 신선함을 딱히 기대하지 않지만 그래서 역설적으로 새로운 조합을 통해 지루함을 벗어나는 신기한 프랜차이즈. 다음 편도 기대하지 않겠다고 다짐해본다(?),3.5
"CGV 광교에서 with Lily
실패없는 범죄도시",5.0
피드백을 수용하며 만회하는 4편,3.0
"맛있는 것도 매일보면 질려..
5는 내가 진짜 안본다!",2.5
몸집이 커져 갈 수록 1편의 품을 벗어나기란 포기할 수 없는 선택.,2.5
흥행 공식의 지겨운 반복,2.0
"아는맛이 맛있다
근데 아는 맛을 감칠나게 말아줌",4.0
악인이 주는 임팩트는 이미 사라진지 오래. 인맥에 의존해서 나열되는 이야기가 그저 지루하다. 시리즈를 끌어갈 능력이 없으면 그만해도 될듯..,2.5
연출력이 떨어지니 마동석이 사건에 매달리는 이유부터 납득되지 않는다. 스토리 보여주기에만 급급한 연출이 상영시간 내내 몰입을 방해한다.,2.5
복수를 추구하는 악당은 이야기에 더욱 긴장감을 높이고 카타르시스를 일으킨다.,4.0
"빌런이 약하다 긴박한 액션이 약하다
뭔가 전편보다 부족느낌
킬링타임정도로 바뀐듯",3.0
"웃으라고 던진 수에 반만 웃음
-그러나 장이수가 던진 수는 다 터짐😅",2.5
"4점
+ 0.5점(블랙 요원)
+ 0.5점(청장님)",5.0
"헛스윙은 하지만 도루로 어찌어찌 출루
근데 다음 타석은 없을듯",3.0
3편보다 낫다,2.5
이 정도면 나름 합의점을 잘 찾은 느낌.,3.5
블랙 비밀 경찰의 하드캐리,2.5
"Folice Dark Army
장이수!!! 뮛~ㅊ ㅣㄱ ㅔ ㄷㄷ ㅏ~ㅋㅋ",3.0
이제 뭔가를 기대하고 보는 건 아니니까,2.5
우려먹다 못해 뼈만 남았다. 전작보다 발전 된것이 없는 틀에서 캐릭터만 바꿔 또 때리고 또 맞고. 초보 감독의 부자연스러운 연출도 아쉽다. 그나마 장이수가  영화에 활기를 불어 넣어주며 극을 이끈다. 이젠 그저 일년에 한번 극장가를 달궈주는 역할밖에 하지 못한다,2.5
"'범죄도시 4'는 필리핀에서 운영하는 온라인 카지노 조직을 소탕하려는 마석도 형사에 대한 영화다. 벌써 4번째 영화까지 나오는 이 시리즈는 3편에서 보여준 불안한 모습을 조금은 개선했으나 여전히 이 시리즈가 이대로 질주해도 되는가에 대한 걱정은 여전히 든다.

꽤나 빠른 페이스로 새로운 영화가 나오는 시리즈인만큼 영화의 틀은 바뀔 틈도 없이 그대로 복제되서 나오고 있다. 악역과 주인공들의 등장, 사건과 수사의 전개, 양측의 첫 만남과 충돌, 클라이막스까지의 과정까지 1편과 2편에서 정형화한대로 거의 시간까지 맞추는 수준으로 박자가 일치한다. 그만큼 구조적으로 매너리즘에 깊이 빠진 시리즈다. 하지만 그럼에도 내용에 충분한 변주가 있다면 오히려 성공 공식으로 불릴 수 있을텐데, 너무 자주 생산되는 영화들인만큼 이 공식이 너무 빠르고 쉽게 소비되고 있는 느낌이 든다. 사이버 범죄라는 비교적 새로운 소재지만 결국엔 전편에서 본 구조의 범죄 조직을 정의의 주먹으로 팬다는 점에서 큰 차이는 없다.

하지만 결국에 이 시리즈의 재미는 유머와 액션의 디테일에서 충분한 변주를 줬냐에 달렸다고 생각한다. 2편은 1편에 비해 그 부분을 잘 만족시켰기에 성공적인 속편이었다고 생각한다. 하지만 3, 4편은 그 부분에서 아쉬운 점이 많다. 그나마 이번 영화에서 좋았던 시도는 마동석과 박지환의 조합을 조금 더 버디캅스러운 방향으로 살짝 보여준 것, 그리고 김무열의 설정을 좀 강하게 해서 마석도와 파워 밸런스를 조금 더 맞추려고 한 점 정도였다. 그러나 결국에 이번 영화를 보면서도 이 시리즈는 너무 빠른 페이스로 속편들이 나오며, 기존의 공식을 더 발전시키기도 전에 소모를 해버리고 있는 듯한 느낌을 지울 수 없다. 결국 이 시리즈는 조금 더 휴식기를 가지며 재정비를 하거나, 제작자이자 주연배우이지만 사실상 이 시리즈의 작가(auteur)인 마동석이 창작적 부담을 다른 사람들에게 더 맡기지 않는 한 유통기한을 생각보다 빨리 맞이할 수도 있을 것 같다.",3.0
1편의 향기가 나서 좋다 (이번 편의 웃음 타율 나에겐 꽤 높았다),3.0
그래도 아직 재밌음 다음에도 재밌었으면 좋겠다 이젠 더 큰 새로움이 필요하지 않나,3.5
-CGV동탄역-,3.0
"생각 없이 보기엔 나쁘지 않았다만
이제는 너무 익숙해서 신선함은 갈수록 없긴 하네.
김무열이 액션 연기를 매우 잘 한다고 느꼈음.",3.0
액션을 뺀 모든 시퀀스가 구차하다.,2.0
"잘하는 백반집
늘 먹던맛인데 맛있어",4.0
장이수가 너무 귀여움ㅋㅋㅋ,3.0
"3편보다 잼있음. 액션보는맛이 꽤괜찮고
스토리가 중간중간 얼렁뚱땅 넘어가는 부분이
꽤있음 그래도 눈감이 줄만함
킬링타임 으로 합격",3.0
"마동석이 없으면 그냥 제작무산되고 말았겠지만
박지환 없었으면 흥행 못했을지도..
촌스런 씬이 좀 있었지만 클라이맥스 전투씬의 창의력은 인정",3.0
칼 없으니깐 별거 아니네.,3.0
칼 부러트리고 발라줄게 하는 김무열 존나 섹시함 존나 멋짐,3.5
군더더기 없고 깔끔한 허명행 감독의 액션,3.0
개그요소만 볼만했다,2.5
든든한 국밥.,3.5
"2시간이라 다행이였던 영화, 너무 우렸다",2.5
"돈까스, 제육볶음, 국밥같은 영화",3.5
"이유가 있지 않겠니? 😉
나 잼바르려구? 😜

이동휘, 김무열
충분히 매력적인 배우들!
다만 유쾌하게 풀어가고
안전하게 딜리버리되는 마동석씨 톱 영화다보니
악역들이 두드러지는 느낌이 없지만
그래서 또 범죄도시만의 매력이 있다♥️
멋지게 액션을 풀어가는 여자 악역도 나오면 좋겠다

“부자들이 원하는게 뭔지알아?
더 많이 가지는 거야”
살아남기 위해 서로를 어느 타이밍에 잘라야할지
각을 재는 모습들이
현실의 일련을 사건들을 반영하는 것 같아
매우 흥미로웠다
범죄도시는 분명 영화지만
마동석씨의 주먹 빼고는 사실주의라 생각하는 편.",4.0
"예상했던대로 전시리즈들과 똑같으나, 그럼에도 불구하고 마동석의 원펀맨은 웃음벨이라 안볼수없네.",3.5
"장이수 없었으면 1점도 안줬다.
Folice Dark Army.",2.0
"뻔한 전개. 예상되는 결말.
슈퍼맨과 배트맨에게도 나타나는
역경과 고난이 마석도에게만은
나타나지 않는다.",2.5
3보단 재밌듬 시네마적인 뭔가를 기대하고 보기 보다는 그냥 아무 생각 없이 볼 수 있는 킬링타임용 오락영화이니 큰 잣대를 들이대긴 그럼 난 꽁짜로 봐서 그런걸지도 ㅎㅎ;,2.5
"3는 아쉬웠는데
4는 훨씬 나은 거 같아
마석도가 주먹을 때릴 때 날라갈때 시원 시원하고
중간 코미디 부분도 많아서 재미있다
2024.04.27",4.0
"3에서는 나름 유머타율이 괜찮았는데
4에서는 유머들이 별로 재미가 없고 뻔했다.

항상 범죄도시 개봉전에 이번 빌런이 정말 강력하다고 광고하는데 김무열이 맡은 백창기는 장첸, 강해상 만큼 잔인하지도, 강력하지도 않은 매력없는 빌런이었다.",2.5
해외영화 스크린쿼터제 도입해라,0.5
,2.5
"김치찌개 먹을건데 특이한맛 원하지않는다..
내가 아는 그맛 굿",4.5
원펀치 이 맛에 본다!! 아는 맛이 제일 땡기지ㅋㅋㅋㅋ,3.0
뻔한 클리셰로 똘똘 뭉쳐 있어 영화가 입에 물린다,2.5
동식이행님은 믿고본다,3.5
이번 편은 시원할랑말랑 하다가 결국 뭔가 개운하지는 않았음. 작품을 다소 급히 만든 느낌을 버릴 수 없네..,2.5
타격감은 그대로 스토리도 그대로!,2.5
"전작들이 마동석에게만 스포트라이트를 비췄다면 이번에는 역할 비중을 꽤나 1/n로 가져간 느낌. 특히 김무열, 장이수 아니 박지환  배우가 하드캐리. 시종일관 무표정한 얼굴로 액션하는 김무열 배우가 좋았고 절겁게 당해주는 장이수도 좋았당~ 반복해서 보다 보니 확실히 밋밋- 하게 느껴지긴 했지만 어차피 내가 보러간 것은 뻔하디 뻔한 그 액션과 스토리 아니었던감. 기존의 것에 새것을 조금만 후추 치듯 뿌려줘도 개인적으로는 기꺼이 보러 갈 의향이 있다.",3.0
김무열이 잘생겼다,3.0
"마동석이 장르였다
김무열 연기랑 표정이 미쳤어요👊
내 기준 범죄도시 빌런 투탑, 장첸과 백창기",3.0
,3.0
마동석4. 영어를 나처럼 하시는 분들이 많네.,3.0
"김무열이라서 뭔가 사연있는 싸패같은…
김무열이 너무ㅜ멋있어서 4점",4.0
스위트홈에서 김무열님 용병으로 이미지 괜찮게 나왔어서 이번에 역대급 빌런이라길래 기대했는데 기대만큼의 임팩트는 없어서 아쉬웠달까? 이동휘도 좀..,2.5
장이수가 뉘긴주 아니~~~? FDA!!!^ㅋ^,4.0
"(61) 홈런 없이 잔잔바리 안타로만 만족할 것인가.
👍 : 박지환 배우의 하드캐리,
👎 : 쌓여가는 피로감 극복이 숙제,
스토리 12/20 연기 14/20 연출 11/20 재미 24/40",3.0
1>2>4>3,3.0
"뭐 생각 없이 보기엔 그나마 좋지 아니한가?
특유의 타격감은 여전했다
그나저나 장이수 없었으면 어쩔뻔 한거냐..",3.5
마동석이 주는 쾌감은 대단하다,3.5
한국 영화계의 아픈 손가락이랄까.,2.5
장이수 없이 안 된다,2.5
이 영화를 보고 웃는 우리의 처지가 꼭 장이수와 같아서 슬펐다,2.5
